Word,GD,TRT,FFD,GPT,nFix,MPS
bar,108.06666666666666,129.66666666666666,108.06666666666666,152.13333333333333,1.2,3319.688888888889
owner,129.16666666666666,177.5,129.16666666666666,203.58333333333334,1.5,3279.4583333333335
jeremy,152.6,267.2,144.4,422.93333333333334,2.1333333333333333,3244.9755555555553
thomas,123.96551724137932,203.24137931034483,113.93103448275862,134.41379310344828,1.6896551724137931,3285.532183908046
april,133.640350877193,156.92105263157896,116.57894736842105,168.9561403508772,1.3245614035087718,3292.1959064327484
comedian,158.0,230.41666666666666,106.0,325.5833333333333,2.1666666666666665,3262.8472222222226
tom,99.16666666666667,117.5,99.16666666666667,174.5,1.1666666666666667,3055.75
filed,101.44444444444444,127.0,101.44444444444444,245.66666666666666,1.3333333333333333,3366.9629629629626
divorce,104.84210526315789,104.84210526315789,100.42105263157895,163.47368421052633,1.0526315789473684,3024.0263157894738
p,89.8,89.8,89.8,115.7,1.0,3145.4
courtship,154.75,199.5,105.91666666666667,324.75,1.5833333333333333,3302.944444444445
more,108.15789473684211,108.15789473684211,100.23684210526316,148.81578947368422,1.105263157894737,3281.4736842105262
brookline,107.07692307692308,155.92307692307693,102.46153846153847,250.84615384615384,1.4615384615384615,3146.8974358974365
historic,114.2,159.9,107.1,290.7,1.4,2991.7
landmark,126.85714285714286,126.85714285714286,126.85714285714286,485.57142857142856,1.0,3253.285714285714
leblond,157.41666666666666,172.16666666666666,122.08333333333333,157.41666666666666,1.5833333333333333,3260.3027777777775
camp,176.2,188.6,161.4,256.5,1.3,3044.8
gave,113.34146341463415,160.29268292682926,102.63414634146342,141.0,1.4390243902439024,3242.986585365854
name,117.04477611940298,131.49253731343285,106.2089552238806,207.13432835820896,1.208955223880597,3221.987562189055
cast,116.5909090909091,131.04545454545453,108.22727272727273,119.0909090909091,1.2272727272727273,3190.083333333334
small,95.92307692307692,102.0,90.84615384615384,102.0,1.1538461538461537,3291.1923076923076
roles,106.57142857142857,113.35714285714286,103.17857142857143,194.07142857142858,1.1071428571428572,3149.964285714286
movies,120.9,141.16,104.92,261.42,1.24,3338.73
weeks,124.08695652173913,164.69565217391303,116.91304347826087,133.52173913043478,1.434782608695652,3285.6159420289855
michael,117.33333333333333,149.83333333333334,115.46666666666667,147.16666666666666,1.3333333333333333,3196.9666666666667
jackson,118.96153846153847,128.5,102.0,166.96153846153845,1.1538461538461537,3286.8974358974365
nicolas,114.15,147.525,112.425,154.375,1.25,3182.4208333333336
cage,107.0,140.15384615384616,101.53846153846153,156.6153846153846,1.3076923076923077,3359.3846153846152
someone,115.21428571428571,123.21428571428571,110.5,125.14285714285714,1.1428571428571428,3080.464285714286
well-known,145.55555555555554,177.66666666666666,116.22222222222223,161.22222222222223,1.6296296296296295,3226.8888888888887
elvis-obsession,270.1666666666667,387.25,140.83333333333334,916.6666666666666,2.8333333333333335,3137.8437499999995
presley,134.44230769230768,187.8653846153846,112.09615384615384,270.9230769230769,1.6346153846153846,3249.6618589743593
danny,136.45454545454547,167.63636363636363,124.9090909090909,136.45454545454547,1.4545454545454546,3269.6136363636365
keough,140.6153846153846,178.15384615384616,116.15384615384616,165.76923076923077,1.6923076923076923,3175.294871794872
dewey,124.36363636363636,149.54545454545453,109.81818181818181,124.36363636363636,1.3636363636363635,3168.9545454545455
officially,124.1875,183.1875,109.6875,164.125,1.6875,3217.21875
remained,149.61111111111111,193.33333333333334,122.22222222222223,160.55555555555554,1.6111111111111112,3198.3796296296296
officer,105.58536585365853,134.53658536585365,103.60975609756098,137.4390243902439,1.3170731707317074,3252.3658536585367
special,102.13333333333334,106.26666666666667,96.6,116.26666666666667,1.1333333333333333,3252.266666666667
retirement,166.0,170.06666666666666,139.93333333333334,328.6,1.3333333333333333,3145.4333333333334
sargent,142.6,185.7,126.5,209.5,1.5666666666666667,3170.186111111111
ambassador,100.0,136.66666666666666,100.0,121.33333333333333,1.3333333333333333,3136.4583333333335
vice-presidential,156.0,184.58333333333334,122.33333333333333,168.08333333333334,1.8333333333333333,3125.75
director,134.74025974025975,149.03896103896105,114.36363636363636,175.37662337662337,1.3246753246753247,3330.013636363636
spike,122.23076923076923,142.3846153846154,122.23076923076923,193.23076923076923,1.2307692307692308,3324.346153846154
jonze,166.6153846153846,319.6923076923077,105.6923076923077,275.7692307692308,1.9230769230769231,3117.3824175824175
marriage,99.25,127.125,99.25,178.5,1.125,3178.4375
ended,141.6,141.6,141.6,141.6,1.0,3100.6
josé,110.1304347826087,142.17391304347825,106.95652173913044,172.1304347826087,1.173913043478261,3279.6304347826085
ferrer,129.5,160.0483870967742,116.41935483870968,161.38709677419354,1.3709677419354838,3208.1142473118275
divorced,148.96,174.12,104.0,234.08,1.56,3180.683333333334
autobiography,146.5625,219.8125,115.5625,237.875,1.9375,3301.342708333333
marrying,146.29166666666666,222.83333333333334,114.20833333333333,271.5833333333333,1.9166666666666667,3244.6569444444444
burton,112.16666666666667,163.43333333333334,106.8,132.63333333333333,1.5666666666666667,3130.5416666666665
taylor,127.56521739130434,173.47826086956522,120.52173913043478,134.1086956521739,1.2826086956521738,3135.7934782608695
relinquished,168.2,207.13333333333333,112.93333333333334,188.46666666666667,1.8666666666666667,3140.6955555555555
citizenship,147.57692307692307,175.19230769230768,136.1153846153846,301.6923076923077,1.3846153846153846,3292.855769230769
permanent,118.36363636363636,128.63636363636363,110.54545454545455,118.36363636363636,1.1818181818181819,3128.4545454545455
resident,123.9,136.3,108.9,123.9,1.3,3104.35
warner,116.75,138.8,99.1,189.4,1.45,3022.505
virginia,140.1818181818182,161.4090909090909,118.95454545454545,240.22727272727272,1.2727272727272727,3177.4772727272725
card,100.5,197.875,93.875,124.5,1.625,2983.5875
keeps,102.22222222222223,108.33333333333333,89.77777777777777,144.77777777777777,1.3333333333333333,3083.722222222222
passport,133.55555555555554,133.55555555555554,133.55555555555554,840.2222222222222,1.0,3233.222222222222
elizabeth,145.8148148148148,180.74074074074073,122.77777777777777,160.22222222222223,1.4444444444444444,3206.740740740741
won,116.29411764705883,142.26470588235293,109.76470588235294,124.20588235294117,1.2941176470588236,3222.759803921569
award,123.52,145.8,121.08,126.04,1.24,3177.853333333333
role,105.0,149.66666666666666,103.6470588235294,167.9607843137255,1.2352941176470589,3282.124183006536
performances,109.71428571428571,150.42857142857142,102.92857142857143,133.14285714285714,1.4285714285714286,3236.702380952381
butterfield,207.57142857142858,240.78571428571428,116.07142857142857,207.57142857142858,2.142857142857143,3153.9880952380954
co-starred,134.68571428571428,236.28571428571428,101.8,180.28571428571428,2.4,3196.4778571428574
eddie,113.1875,136.3125,105.375,213.75,1.3125,3166.0625
fisher,128.16666666666666,195.4814814814815,108.83333333333333,180.7037037037037,1.6296296296296295,3158.811728395062
again,114.50877192982456,130.43859649122808,113.24561403508773,146.35087719298247,1.1754385964912282,3204.5789473684213
afraid,99.58333333333333,121.0,94.5,261.8333333333333,1.3333333333333333,3268.4583333333335
woolf,148.33333333333334,176.66666666666666,117.33333333333333,549.5,1.5,3269.0833333333335
supporting,127.0625,208.5625,96.5,175.1875,2.0,3277.104166666667
oscar-winner,110.42857142857143,200.5,96.5,280.35714285714283,2.0,3159.982142857142
sandy,157.25,220.41666666666666,140.0,892.9166666666666,1.6666666666666667,3163.527777777778
dennis,108.14285714285714,141.0,108.14285714285714,1059.0,1.2857142857142858,3144.476190476191
cinematographer,173.5,250.61111111111111,126.44444444444444,279.44444444444446,2.111111111111111,3216.9333333333334
christopher,171.85714285714286,200.14285714285714,123.57142857142857,294.2857142857143,1.8571428571428572,3272.904761904762
duddy,100.2,115.9,100.2,100.2,1.2,3128.05
present,157.83333333333334,157.83333333333334,147.33333333333334,346.1666666666667,1.1666666666666667,3022.5416666666665
arrived,132.32142857142858,139.21428571428572,119.21428571428571,141.35714285714286,1.2142857142857142,3325.535714285714
mouth,106.28571428571429,132.64285714285714,106.28571428571429,177.92857142857142,1.2857142857142858,3243.285714285714
morning,103.2,115.93333333333334,103.2,103.2,1.1333333333333333,3244.9666666666667
order,126.17391304347827,167.7391304347826,114.69565217391305,198.17391304347825,1.391304347826087,3073.282608695652
attack,133.66666666666666,143.4,123.0,142.93333333333334,1.2,3186.6
saying,123.86666666666666,134.2,107.0,123.86666666666666,1.2,3186.9666666666667
famous,122.9390243902439,149.3780487804878,108.01219512195122,174.40243902439025,1.353658536585366,3296.516260162602
words,124.77777777777777,124.77777777777777,118.0,124.77777777777777,1.1111111111111112,3190.6666666666665
you,112.9,120.5,112.9,121.8,1.1,3072.8
fire,96.47826086956522,104.82608695652173,96.47826086956522,155.30434782608697,1.0869565217391304,3270.913043478261
ready,109.38461538461539,139.92307692307693,102.84615384615384,201.30769230769232,1.3846153846153846,3115.3076923076924
gridley,149.0,181.53333333333333,133.93333333333334,394.1333333333333,1.2666666666666666,3139.3333333333335
grace,148.22222222222223,199.02777777777777,126.77777777777777,180.83333333333334,1.5,3164.611111111111
goodhue,127.35714285714286,189.28571428571428,118.67857142857143,166.42857142857142,1.6428571428571428,3227.4910714285716
coolidge,138.64705882352942,201.10294117647058,107.20588235294117,198.2058823529412,1.75,3178.705637254902
calvin,121.5952380952381,178.42857142857142,109.5952380952381,155.38095238095238,1.6428571428571428,3131.1190476190477
twice,129.27272727272728,129.27272727272728,129.27272727272728,177.0909090909091,1.0,3003.0
five,122.51724137931035,133.51724137931035,103.82758620689656,147.3448275862069,1.1379310344827587,3178.4827586206898
miguel,149.33928571428572,179.01785714285714,130.01785714285714,153.57142857142858,1.3392857142857142,3275.0285714285715
gabriel,149.75,195.125,111.75,185.0,1.625,2924.375
debby,110.42857142857143,110.42857142857143,110.42857142857143,128.71428571428572,1.0,2906.8571428571427
boone,104.71428571428571,104.71428571428571,90.14285714285714,104.71428571428571,1.1428571428571428,3195.9285714285716
dante,105.85714285714286,105.85714285714286,105.85714285714286,105.85714285714286,1.0,2923.8571428571427
depaolo,159.42857142857142,159.42857142857142,129.57142857142858,159.42857142857142,1.1428571428571428,3124.4285714285716
musician,137.39285714285714,173.10714285714286,126.80357142857143,179.85714285714286,1.375,3223.067261904762
1983-divorce,289.5833333333333,514.8333333333334,156.58333333333334,433.75,3.5,3281.8956349206346
singer,125.33333333333333,158.90579710144928,115.5072463768116,229.231884057971,1.3405797101449275,3300.749879227053
underwent,173.44444444444446,274.6111111111111,117.22222222222223,191.61111111111111,2.0,3235.5555555555557
lobotomy,165.88888888888889,213.11111111111111,129.11111111111111,165.88888888888889,1.7222222222222223,3221.2129629629626
incapacitated,147.33333333333334,187.16666666666666,112.61111111111111,178.27777777777777,1.5555555555555556,3221.1574074074074
rest,107.25,122.41666666666667,107.25,237.0,1.1666666666666667,3162.0416666666665
award-winning,160.8,184.6,116.8,179.4,1.6666666666666667,3155.3444444444444
ford,122.01666666666667,160.95,117.16666666666667,163.25,1.35,3274.595734126984
1928-september,275.0,333.2,122.4,306.2,2.5,3102.825
original,121.0,164.07142857142858,111.14285714285714,222.28571428571428,1.5,3129.3214285714284
iris,90.91666666666667,135.41666666666666,90.91666666666667,211.83333333333334,1.4166666666666667,3021.7291666666665
colleen,108.83333333333333,113.16666666666667,103.75,204.75,1.1666666666666667,3116.4166666666665
summers,115.45454545454545,115.45454545454545,99.72727272727273,115.45454545454545,1.1818181818181819,3011.7272727272725
husband-wife,153.625,314.25,112.25,440.375,3.0,3131.6375
musical,137.26923076923077,171.80769230769232,121.53846153846153,184.42307692307693,1.3846153846153846,3322.0673076923076
duo,107.41666666666667,131.41666666666666,107.41666666666667,234.66666666666666,1.25,3027.1666666666665
being,125.82352941176471,186.64705882352942,104.41176470588235,129.47058823529412,1.7647058823529411,3272.2598039215686
les,146.88888888888889,155.0,139.0,194.11111111111111,1.2222222222222223,3113.0555555555557
bessel,138.95238095238096,172.57142857142858,131.42857142857142,156.95238095238096,1.380952380952381,3322.309523809524
mathematician,161.16923076923078,186.03076923076924,123.21538461538462,210.27692307692308,1.5384615384615385,3287.3307692307694
astronomer,159.78571428571428,176.78571428571428,141.85714285714286,220.6904761904762,1.3095238095238095,3290.8650793650795
systematizer,152.66666666666666,152.66666666666666,127.11111111111111,152.66666666666666,1.2222222222222223,3364.5555555555557
functions,147.36363636363637,164.54545454545453,114.63636363636364,213.45454545454547,1.3636363636363635,3303.5454545454545
discovered,164.75,240.75,112.125,206.66666666666666,2.25,3214.320833333333
daniel,144.8125,199.5625,132.125,314.4375,1.5625,3121.6354166666665
bernoulli,205.25,205.25,178.875,392.0,1.125,3316.0
birkhoff,120.61904761904762,184.66666666666666,107.61904761904762,215.76190476190476,1.6666666666666667,3337.757936507937
important,140.44444444444446,140.44444444444446,119.0,140.44444444444446,1.2222222222222223,3412.1666666666665
leaders,95.375,95.375,95.375,188.875,1.0,3430.25
usa,118.36842105263158,118.36842105263158,105.05263157894737,211.47368421052633,1.105263157894737,2956.6315789473683
generation,181.22222222222223,181.22222222222223,148.33333333333334,347.77777777777777,1.2222222222222223,3110.0
talia,125.91304347826087,204.56521739130434,122.47826086956522,125.91304347826087,1.434782608695652,3227.3478260869565
shire,108.92105263157895,193.89473684210526,108.92105263157895,197.31578947368422,1.5,3318.434210526316
italian,118.78260869565217,142.41304347826087,111.6086956521739,185.6304347826087,1.3043478260869565,3311.3478260869565
descent,171.30555555555554,247.80555555555554,136.77777777777777,678.3611111111111,1.5277777777777777,3276.7194444444444
re-election,100.61111111111111,224.55555555555554,90.94444444444444,162.88888888888889,1.8333333333333333,3367.592592592593
governorship,129.125,189.125,120.875,129.125,1.5,3294.729166666667
defeated,119.6,119.6,89.1,128.4,1.4,3146.0333333333338
buffalo,121.3076923076923,138.0,115.76923076923077,125.53846153846153,1.2307692307692308,3291.3846153846152
jewish-american,186.41176470588235,352.6470588235294,104.3529411764706,360.4117647058824,3.1176470588235294,3323.4245098039214
composer,152.8181818181818,172.36363636363637,121.81818181818181,345.54545454545456,1.393939393939394,3279.3396464646466
scores,93.23076923076923,93.23076923076923,85.3076923076923,120.15384615384616,1.0769230769230769,3230.0
musicals,155.8,155.8,133.2,365.2,1.2,3406.15
schleicher,136.74193548387098,244.0,117.29032258064517,223.41935483870967,1.8064516129032258,3401.976344086022
linguist,179.51612903225808,234.6451612903226,163.2258064516129,548.9677419354839,1.5161290322580645,3426.2741935483873
aldous,203.0,309.0,146.375,203.0,1.75,3146.354166666667
leonard,144.58333333333334,276.6666666666667,133.41666666666666,164.83333333333334,2.0,3355.2708333333335
huxley,115.0,143.66666666666666,95.0,187.75,1.5,3331.1458333333335
writer,119.26315789473684,135.53947368421052,109.02631578947368,255.30263157894737,1.2236842105263157,3203.8289473684213
emigrated,133.63636363636363,184.27272727272728,105.0,253.9090909090909,1.5454545454545454,3276.9772727272725
niels,134.14285714285714,242.14285714285714,105.71428571428571,134.14285714285714,1.7142857142857142,3569.0
fabian,143.9,202.5,126.4,161.9,1.5,3197.166666666667
helge,120.0,199.42857142857142,120.0,120.0,1.5714285714285714,3478.404761904762
fractal,131.2,142.2,131.2,138.4,1.0666666666666667,3256.233333333333
curve,138.42857142857142,138.42857142857142,117.85714285714286,164.0,1.1428571428571428,3095.714285714286
earliest,140.42857142857142,140.42857142857142,107.71428571428571,140.42857142857142,1.2857142857142858,3215.0
curves,119.71428571428571,119.71428571428571,100.85714285714286,119.71428571428571,1.1428571428571428,2938.9285714285716
have,118.64285714285714,131.28571428571428,100.07142857142857,129.14285714285714,1.2142857142857142,3238.916666666667
described,136.76,178.04,113.2,211.56,1.6,3307.12
architect,152.0344827586207,182.3793103448276,137.6206896551724,199.68965517241378,1.4137931034482758,3298.7465517241376
archaeologist,216.54545454545453,216.54545454545453,151.0909090909091,306.72727272727275,1.5454545454545454,3260.2272727272725
discovery,121.81818181818181,128.1818181818182,96.36363636363636,156.27272727272728,1.3636363636363635,3216.818181818182
modern,108.44444444444444,108.44444444444444,108.44444444444444,108.44444444444444,1.0,3127.222222222222
day,121.4,121.4,121.4,507.6,1.0,3552.2
iraq,164.33333333333334,164.33333333333334,135.11111111111111,507.0,1.1111111111111112,3254.5555555555557
debbie,182.1153846153846,235.03846153846155,126.88461538461539,182.1153846153846,1.6153846153846154,3310.1820512820514
billy,134.4375,154.875,134.4375,134.4375,1.1875,3536.3125
andrade,159.34615384615384,290.65384615384613,112.76923076923077,215.84615384615384,2.1538461538461537,3391.278846153846
bristol,130.68,153.88,115.92,143.56,1.36,3327.86
rhode,125.74,135.46,113.14,337.14,1.22,3297.118333333334
island,116.08333333333333,154.13888888888889,107.77777777777777,417.6111111111111,1.4444444444444444,3308.796296296296
golfer,138.0,166.57692307692307,133.1153846153846,457.03846153846155,1.1153846153846154,3367.6089743589746
true,181.33333333333334,221.91666666666666,170.0,213.08333333333334,1.4166666666666667,3354.5
hepburn,146.57462686567163,210.99253731343285,119.49253731343283,180.33582089552237,1.6567164179104477,3331.8911691542285
fashion,99.13333333333334,127.86666666666666,99.13333333333334,106.93333333333334,1.2666666666666666,3242.9333333333334
demanded,135.90322580645162,184.06451612903226,119.70967741935483,154.29032258064515,1.5483870967741935,3262.5107526881725
outlandish,138.14285714285714,163.42857142857142,129.42857142857142,145.57142857142858,1.2857142857142858,3248.3928571428573
"1,500",173.3,213.3,108.7,173.3,1.9,3302.25
per,121.0,179.875,114.79166666666667,212.375,1.5416666666666667,3260.305555555556
week,107.17241379310344,139.0344827586207,102.41379310344827,359.82758620689657,1.3103448275862069,3170.7643678160916
earning,113.21428571428571,144.14285714285714,102.67857142857143,132.53571428571428,1.4642857142857142,3202.574404761905
leonardo,159.71428571428572,219.78571428571428,116.5,159.71428571428572,1.9285714285714286,3215.045238095238
da,92.33333333333333,92.33333333333333,92.33333333333333,145.11111111111111,1.0,3189.222222222222
vinci,117.72727272727273,135.27272727272728,111.45454545454545,125.54545454545455,1.1818181818181819,3332.5454545454545
renaissance,153.5,199.26470588235293,130.6764705882353,220.05882352941177,1.6470588235294117,3322.348039215686
anatomist,164.0,236.54545454545453,154.1818181818182,164.0,1.5454545454545454,3217.651515151515
inventor,129.0,179.96296296296296,118.11111111111111,207.2962962962963,1.4814814814814814,3253.693827160494
engineer,135.76,159.8,121.84,186.0,1.36,3231.96
sculptor,185.28571428571428,185.28571428571428,174.85714285714286,185.28571428571428,1.1428571428571428,3317.214285714286
geometer,151.45454545454547,151.45454545454547,143.1818181818182,213.0,1.0909090909090908,3003.8636363636365
painter,224.0,224.0,172.75,643.875,1.375,2978.6875
katharine,124.82142857142857,216.32142857142858,110.75,144.64285714285714,1.7142857142857142,3323.4666666666667
houghton,155.2941176470588,279.1764705882353,126.05882352941177,274.52941176470586,2.235294117647059,3241.1980392156865
iconic,97.33333333333333,202.8,93.46666666666667,131.86666666666667,1.9333333333333333,3293.4277777777775
television,136.6153846153846,156.32051282051282,112.84615384615384,178.78205128205127,1.3974358974358974,3241.7600427350426
stage,143.0,202.0,120.5,143.0,1.8333333333333333,3461.0277777777774
sharp,113.18181818181819,136.36363636363637,108.18181818181819,113.18181818181819,1.3636363636363635,3274.2575757575755
wit,103.11111111111111,148.11111111111111,103.11111111111111,156.77777777777777,1.4444444444444444,3091.1666666666665
gentility,154.07142857142858,239.0,144.92857142857142,225.78571428571428,1.5714285714285714,3203.190476190476
fierce,135.58333333333334,209.0,112.91666666666667,456.5,1.75,3297.5
independence,109.76923076923077,225.84615384615384,105.15384615384616,1413.3076923076924,2.076923076923077,3223.91282051282
kurt,149.57142857142858,274.42857142857144,149.57142857142858,149.57142857142858,1.7142857142857142,3115.714285714286
cobain,139.8125,182.025,121.75,285.0125,1.5125,3238.3689583333335
guitarist,137.15151515151516,212.1818181818182,112.21212121212122,190.8181818181818,1.8181818181818181,3257.0
rock,139.72,182.4,125.68,256.2,1.56,3426.013333333334
band,116.05970149253731,198.73134328358208,111.53731343283582,274.1044776119403,1.7313432835820894,3253.5971215351815
nirvana,142.37254901960785,259.6470588235294,119.84313725490196,437.80392156862746,2.0588235294117645,3248.79477124183
fired,91.76923076923077,154.46153846153845,91.76923076923077,120.23076923076923,1.5384615384615385,3385.128205128205
though,118.61538461538461,135.23076923076923,102.0,142.69230769230768,1.3846153846153846,3326.179487179487
rehired,126.21428571428571,142.21428571428572,120.07142857142857,155.28571428571428,1.2142857142857142,3317.6428571428573
could,106.75,117.25,106.75,106.75,1.125,3470.4375
find,85.5,85.5,85.5,85.5,1.0,3377.5
anyone,108.0,135.08333333333334,108.0,309.3333333333333,1.3333333333333333,3356.097222222222
replace,128.15384615384616,160.84615384615384,120.0,630.7692307692307,1.3846153846153846,3310.7461538461534
brown,125.71428571428571,194.78571428571428,103.57142857142857,142.92857142857142,1.9285714285714286,3330.0690476190475
portrayal,128.16666666666666,146.08333333333334,103.33333333333333,179.08333333333334,1.5,3325.9027777777774
m,112.76923076923077,112.76923076923077,112.76923076923077,123.53846153846153,1.0,3283.230769230769
bond,89.25,107.75,89.25,230.125,1.25,3160.4375
bernard,125.41666666666667,143.08333333333334,110.41666666666667,193.5,1.3333333333333333,3241.9166666666665
lee,109.41176470588235,128.47058823529412,102.41176470588235,152.7058823529412,1.2352941176470589,3155.029411764706
away,110.16666666666667,110.16666666666667,110.16666666666667,110.16666666666667,1.0,3157.1666666666665
owings,126.07142857142857,176.57142857142858,118.71428571428571,145.64285714285714,1.5,3109.625
better,123.21428571428571,151.0,123.21428571428571,197.07142857142858,1.2857142857142858,3324.285714285714
anton,142.2,244.2,129.8,142.2,1.6,3290.05
seidl,196.64285714285714,244.5,177.28571428571428,243.28571428571428,1.5,3174.6785714285716
hungarian,182.66666666666666,209.72222222222223,141.33333333333334,284.77777777777777,1.6111111111111112,3266.1203703703704
conductor,210.42857142857142,222.78571428571428,150.92857142857142,480.57142857142856,1.4285714285714286,3322.3928571428573
tully,133.91666666666666,161.41666666666666,133.91666666666666,171.91666666666666,1.25,3274.625
trade,138.6969696969697,170.3939393939394,118.66666666666667,212.6969696969697,1.393939393939394,3211.487373737374
unionist,115.4,154.0,115.4,154.7,1.3,3109.75
deputy,140.88888888888889,161.11111111111111,103.44444444444444,173.33333333333334,1.5555555555555556,3273.1296296296296
minister,111.69565217391305,144.43478260869566,93.95652173913044,249.47826086956522,1.5217391304347827,3205.4492753623185
series,117.0,135.48387096774192,101.6774193548387,174.0,1.3870967741935485,3139.0564516129034
fine,126.16666666666667,150.33333333333334,126.16666666666667,213.5,1.1666666666666667,3270.5833333333335
gael-labour,160.75,228.125,121.375,238.125,2.0,2988.15625
coalition,127.14285714285714,127.14285714285714,117.0,127.14285714285714,1.1428571428571428,3141.6428571428573
governments,204.44444444444446,247.44444444444446,125.44444444444444,751.2222222222222,1.8888888888888888,3164.092592592593
african-american,219.76470588235293,343.3235294117647,111.97058823529412,247.7058823529412,2.6470588235294117,3269.813655462185
jazz,113.50847457627118,134.11864406779662,108.08474576271186,215.47457627118644,1.1694915254237288,3295.7203389830506
trumpeter,152.78181818181818,167.4,124.81818181818181,218.4181818181818,1.3272727272727274,3273.677272727273
bandleader,154.36363636363637,169.54545454545453,120.81818181818181,232.9090909090909,1.4545454545454546,3271.7272727272725
webster,168.0,226.37037037037038,140.8148148148148,168.0,1.7037037037037037,3374.987654320987
young,115.275,151.0375,113.275,151.325,1.3375,3346.5333333333338
cornetist,221.5909090909091,241.5909090909091,138.45454545454547,416.8181818181818,1.5454545454545454,3270.484848484848
memphis,127.22222222222223,134.27777777777777,106.0,169.94444444444446,1.2777777777777777,3411.8055555555557
tennessee,139.94871794871796,139.94871794871796,124.1025641025641,194.7948717948718,1.1025641025641026,3316.153846153846
elvis,128.2,139.3,128.2,128.2,1.1,3450.7
priscilla,116.5,164.45454545454547,94.27272727272727,287.3181818181818,1.5454545454545454,3308.3977272727275
beaulieu,156.4,202.1,136.5,456.9,1.5,3168.25
elisha,172.55,191.4,142.25,172.55,1.3,3209.833333333333
archibald,128.0,190.88,109.88,199.56,1.52,3251.5759999999996
manning,122.45454545454545,161.45454545454547,113.27272727272727,149.63636363636363,1.3181818181818181,3306.3636363636365
quarterback,143.76923076923077,171.96153846153845,131.53846153846155,183.46153846153845,1.3461538461538463,3240.6923076923076
football,152.96666666666667,155.4,150.93333333333334,260.43333333333334,1.0666666666666667,3219.633333333333
wrigley,110.3529411764706,181.52941176470588,103.88235294117646,132.52941176470588,1.5294117647058822,3292.472549019608
1861–january,163.66666666666666,190.0,114.66666666666667,229.5,1.4166666666666667,3282.027777777778
chewing,161.7058823529412,378.2352941176471,156.7058823529412,269.1764705882353,2.7058823529411766,3237.804248366013
gum,112.5,193.85714285714286,102.78571428571429,193.92857142857142,1.9285714285714286,3274.9523809523807
industrialist,201.73333333333332,344.46666666666664,124.13333333333334,1129.2,2.533333333333333,3206.7455555555557
santa,110.3076923076923,136.30769230769232,104.76923076923077,237.46153846153845,1.2307692307692308,3311.923076923077
monica,100.07142857142857,107.5,95.85714285714286,175.28571428571428,1.2142857142857142,3027.0119047619046
puerto,131.96,173.56,123.2,150.56,1.4,3429.06
rican-american,180.61764705882354,241.14705882352942,116.88235294117646,249.35294117647058,2.2058823529411766,3232.3176470588232
often,94.1875,94.1875,90.625,94.1875,1.0625,3175.3125
villain,125.5,125.5,121.08333333333333,265.3333333333333,1.0833333333333333,3151.4166666666665
term,125.375,125.375,125.375,151.625,1.0,2969.875
stevo,157.5,170.3,144.0,157.5,1.3,3461.7
crvenkovski,139.5,243.42857142857142,112.5,207.0,2.0,3373.3166666666666
macedonian,246.61111111111111,337.27777777777777,142.88888888888889,271.27777777777777,2.3333333333333335,3285.9675925925926
strange,112.66666666666667,153.5185185185185,112.66666666666667,119.77777777777777,1.3703703703703705,3350.54938271605
mcnamara,155.15384615384616,243.78846153846155,131.65384615384616,271.38461538461536,1.8846153846153846,3270.841987179487
executive,132.24137931034483,162.82758620689654,132.24137931034483,154.58620689655172,1.3103448275862069,3269.683908045977
secretary,134.47916666666666,174.10416666666666,117.89583333333333,171.20833333333334,1.4791666666666667,3270.7604166666665
defense,127.49193548387096,167.45967741935485,113.75806451612904,226.2983870967742,1.4919354838709677,3179.298387096774
jeffrey,117.0,162.21428571428572,104.96428571428571,160.75,1.5357142857142858,3246.035714285714
playing,116.7,135.46666666666667,109.7,166.96666666666667,1.2333333333333334,3423.488888888889
notable,118.21739130434783,129.6086956521739,115.47826086956522,142.0,1.1304347826086956,3293.4565217391305
popular,121.83870967741936,149.0,106.29032258064517,283.48387096774195,1.3225806451612903,3293.3225806451615
critically,138.3,144.95,131.05,168.2,1.2,3282.75
acclaimed,122.28571428571429,153.57142857142858,113.71428571428571,229.57142857142858,1.3333333333333333,3260.8412698412694
successful,110.17647058823529,207.23529411764707,110.17647058823529,192.0,1.9411764705882353,3348.921568627451
catholic,114.17647058823529,170.35294117647058,108.3529411764706,275.6470588235294,1.7058823529411764,3252.470588235294
community,112.71428571428571,161.0,108.57142857142857,252.35714285714286,1.5,3175.25
immigrants,137.0,254.2058823529412,127.02941176470588,441.55882352941177,2.0294117647058822,3283.4769607843136
harken,178.2,261.53333333333336,150.46666666666667,178.2,1.6,3324.3166666666666
reported,146.125,206.375,115.0625,165.125,1.5,3376.1875
significant,123.5,140.07142857142858,113.21428571428571,123.5,1.2857142857142858,3302.8928571428573
financial,139.84615384615384,149.07692307692307,123.84615384615384,139.84615384615384,1.2307692307692308,3323.1923076923076
losses,99.25,103.58333333333333,99.25,99.25,1.0833333333333333,3451.4583333333335
within,103.75,111.33333333333333,89.16666666666667,112.66666666666667,1.1666666666666667,3213.2916666666665
sale,92.25,127.125,92.25,174.5,1.375,3410.729166666667
triggering,137.78571428571428,137.78571428571428,123.28571428571429,137.78571428571428,1.0714285714285714,3290.0
allegations,118.17647058823529,118.17647058823529,111.94117647058823,123.52941176470588,1.0588235294117647,3214.764705882353
insider,94.3,94.3,86.8,94.3,1.1,2992.45
